********************************************************************************
product = Open Liberty 20.0.0.7 (wlp-1.0.42.cl200720200625-0300)
wlp.install.dir = /Users/thomas.jennings@ibm.com/workdir/security/security-openliberty-blockchain/client/guide-security-intro/finish/target/liberty/wlp/
java.home = /Library/Java/JavaVirtualMachines/adoptopenjdk-8-openj9.jdk/Contents/Home/jre
java.version = 1.8.0_222
java.runtime = OpenJDK Runtime Environment (1.8.0_222-b10)
os = Mac OS X (10.15.5; x86_64) (en_GB)
process = 61442@Thomass-MacBook-Pro.local
********************************************************************************
[23/07/20 19:46:46:599 BST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.LIBRARIES' found.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VALIDATE' found, using default value 'false'.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.USE_CDI_FOR_ANNOTATION_SCANNING' found.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.SCAN_PACKAGES' found.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.config.annotation.LifecycleProvider' found.
[23/07/20 19:46:48:526 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.WEBSOCKET_ENDPOINT_PORT' found.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_SKIP_JAR_FACES_CONFIG_SCAN' found, using default value 'false'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_COMPARATOR' found.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_PREDICATE' found.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_WINDOW_MODE' found, using default value 'url'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WEBSOCKET_MAX_IDLE_TIMEOUT' found, using default value '300000'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_WEBSOCKET_SESSION_TOKEN' found, using default value 'none'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-error.xml'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-debug.xml'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_HANDLING' found, using default value 'false, on Development Project stage: true'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_RESOURCE_RESOLVER' found.
[23/07/20 19:46:48:527 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.SKIP_COMMENTS' found.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.validator.BEAN_BEFORE_JSF_VALIDATION' found, using default value 'false'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSP_SUFFIX' found, using default value '.jsp'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOMATIC_EXTENSIONLESS_MAPPING' found, using default value 'false'.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[23/07/20 19:46:48:528 BST] 0000004c org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[23/07/20 19:46:48:529 BST] 0000004c org.apache.myfaces.view.facelets.ViewPoolProcessor           I org.apache.myfaces.CACHE_EL_EXPRESSIONS web config parameter is set to "noCache". To enable view pooling this param must be set to "alwaysRecompile". View Pooling disabled.
[23/07/20 19:46:48:531 BST] 0000004c org.apache.myfaces.webapp.StartupServletContextListener      I MyFaces Core has started, it took [354] ms.
[23/07/20 19:46:48:534 BST] 0000004c com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0001I: Application guide-security-intro.war started in 1.171 seconds.
[23/07/20 19:46:48:544 BST] 00000031 com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint has been started and is now listening for requests on host localhost  (IPv4: 127.0.0.1) port 9080.
[23/07/20 19:46:48:545 BST] 00000031 com.ibm.ws.tcpchannel.internal.TCPPort                       I CWWKO0219I: TCP Channel defaultHttpEndpoint-ssl has been started and is now listening for requests on host localhost  (IPv4: 127.0.0.1) port 9443.
[23/07/20 19:46:48:549 BST] 00000031 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0012I: The server installed the following features: [appSecurity-3.0, cdi-2.0, distributedMap-1.0, el-3.0, jndi-1.0, jsf-2.3, jsp-2.3, servlet-4.0, ssl-1.0].
[23/07/20 19:46:48:549 BST] 00000031 com.ibm.ws.kernel.feature.internal.FeatureManager            I CWWKF0008I: Feature update completed in 1.693 seconds.
[23/07/20 19:46:48:549 BST] 00000031 com.ibm.ws.kernel.feature.internal.FeatureManager            A CWWKF0011I: The defaultServer server is ready to run a smarter planet. The defaultServer server started in 2.207 seconds.
[23/07/20 19:46:48:569 BST] 0000004c com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [guide-security-intro.war] [/] [Faces Servlet]: Initialization successful.
[23/07/20 19:46:48:575 BST] 0000004c com.ibm.ws.webcontainer.security.ServletStartedListener      I CWWKS9123I:  For URL /admin.jsf in application guide-security-intro.war, the following HTTP methods are uncovered, and not accessible: POST PUT DELETE HEAD OPTIONS TRACE 
[23/07/20 19:46:48:576 BST] 0000004c com.ibm.ws.webcontainer.security.ServletStartedListener      I CWWKS9123I:  For URL /user.jsf in application guide-security-intro.war, the following HTTP methods are uncovered, and not accessible: POST PUT DELETE HEAD OPTIONS TRACE 
[23/07/20 19:46:59:547 BST] 00000046 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:47:06:466 BST] 00000044 com.ibm.ws.security.javaeesec.cdi.beans.Utils                I CWWKS1930I: The configured IdentityStore object was not found. If a user registry is configured, it will be used instead. If the IdentityStore object must be used, make sure that the IdentityStore object is configured properly.
[23/07/20 19:47:06:470 BST] 00000044 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_FAILUR for the web request /j_security_check. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:47:16:502 BST] 00000045 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:47:24:203 BST] 0000004c com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_FAILUR for the web request /j_security_check. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:47:27:536 BST] 0000004c com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:47:32:671 BST] 0000005a .ibm.ws.webcontainer.security.WebAppSecurityCollaboratorImpl A CWWKS9104A: Authorization failed for user dave while invoking guide-security-intro.war on /home. The user is not granted access to any of the required roles: [user, admin].
[23/07/20 19:47:51:392 BST] 00000046 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:47:57:893 BST] 00000037 com.ibm.ws.webcontainer.servlet                              I SRVE0242I: [guide-security-intro.war] [/] [io.openliberty.guides.ui.HomeServlet]: Initialization successful.
[23/07/20 19:47:57:895 BST] 00000037 SystemOut                                                    O to /app
[23/07/20 19:48:03:487 BST] 00000044 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:48:09:091 BST] 0000003d com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_FAILUR for the web request /j_security_check. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:48:11:770 BST] 00000041 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:48:16:562 BST] 00000048 SystemOut                                                    O to /app
[23/07/20 19:48:25:885 BST] 00000041 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:48:50:880 BST] 00000047 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:49:15:024 BST] 0000004c com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_FAILUR for the web request /j_security_check. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:49:28:115 BST] 00000033 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:49:35:340 BST] 0000003a .ibm.ws.webcontainer.security.WebAppSecurityCollaboratorImpl A CWWKS9104A: Authorization failed for user dave while invoking guide-security-intro.war on /home. The user is not granted access to any of the required roles: [user, admin].
[23/07/20 19:49:40:774 BST] 00000049 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:49:43:857 BST] 0000004f com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_FAILUR for the web request /j_security_check. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:49:45:249 BST] 00000059 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:49:50:871 BST] 0000004a SystemOut                                                    O to /app
[23/07/20 19:50:18:337 BST] 00000045 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:50:22:057 BST] 0000005b com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_FAILUR for the web request /j_security_check. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[23/07/20 19:50:27:037 BST] 00000041 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[27/07/20 09:16:12:179 BST] 00000031 com.ibm.ws.webcontainer.extension                            W SRVE0190E: File not found: /app/home
[27/07/20 09:16:12:208 BST] 00000048 com.ibm.ws.webcontainer.extension                            W SRVE0190E: File not found: /apple-touch-icon-precomposed.png
[27/07/20 09:16:12:220 BST] 0000004b com.ibm.ws.webcontainer.extension                            W SRVE0190E: File not found: /apple-touch-icon.png
[27/07/20 09:16:15:974 BST] 00000045 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[27/07/20 09:16:20:122 BST] 00000063 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_FAILUR for the web request /j_security_check. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[27/07/20 09:16:24:174 BST] 00000049 com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[27/07/20 09:16:32:379 BST] 00000048 .ibm.ws.webcontainer.security.WebAppSecurityCollaboratorImpl A CWWKS9104A: Authorization failed for user dave while invoking guide-security-intro.war on /home. The user is not granted access to any of the required roles: [user, admin].
[27/07/20 09:16:45:965 BST] 0000004c com.ibm.ws.security.jaspi.JaspiServiceImpl                   I CWWKS1652A: Authentication failed with status AuthStatus.SEND_CONTINUE for the web request /home. The user defined Java Authentication SPI for Containers (JASPIC) service null has determined that the authentication data is not valid.
[27/07/20 09:16:53:460 BST] 00000048 SystemOut                                                    O to /app
[27/07/20 09:20:10:465 BST] 00000022 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0085I: The server defaultServer is stopping because the JVM is exiting.
[27/07/20 09:20:10:483 BST] 0000006d com.ibm.ws.runtime.update.internal.RuntimeUpdateManagerImpl  A CWWKE1100I: Waiting for up to 30 seconds for the server to quiesce.
[27/07/20 09:20:10:496 BST] 00000061 com.ibm.ws.tcpchannel.internal.TCPChannel                    I CWWKO0220I: TCP Channel defaultHttpEndpoint-ssl has stopped listening for requests on host localhost  (IPv4: 127.0.0.1) port 9443.
[27/07/20 09:20:10:501 BST] 00000061 com.ibm.ws.tcpchannel.internal.TCPChannel                    I CWWKO0220I: TCP Channel defaultHttpEndpoint has stopped listening for requests on host localhost  (IPv4: 127.0.0.1) port 9080.
[27/07/20 09:20:10:501 BST] 00000061 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://localhost:9080/
[27/07/20 09:20:10:685 BST] 00000023 com.ibm.ws.kernel.launch.internal.ServerCommandListener      A CWWKE0055I: Server shutdown requested on Monday, 27 July 2020 at 09:20. The server defaultServer is shutting down.
[27/07/20 09:20:11:502 BST] 0000006d com.ibm.ws.runtime.update.internal.RuntimeUpdateManagerImpl  I CWWKE1101I: Server quiesce complete.
[27/07/20 09:20:11:579 BST] 00000047 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application guide-security-intro.war has stopped successfully.
[27/07/20 09:20:11:658 BST] 0000006d com.ibm.ws.security.ready.internal.SecurityReadyServiceImpl  I CWWKS0009I: The security service has stopped.
[27/07/20 09:20:11:673 BST] 0000006d ibm.ws.security.authentication.internal.jaas.JAASServiceImpl I CWWKS1124I: The collective authentication plugin with class name NullCollectiveAuthenticationPlugin has been deactivated. 
[27/07/20 09:20:11:953 BST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0036I: The server defaultServer stopped after 1 hours, 31 minutes, 56.502 seconds.
